Width,Height,Icing Thickness,Flavour,Wedding,Fancy,Price
8,9,6,vanilla,No,Very,31.13
7,10,7,vanilla,No,Somewhat,17.75
12,7,7,chocolate,No,Somewhat,79.28
6,6,6,chocolate,No,Somewhat,13.29
11,4,8,chocolate,No,Somewhat,34.21
10,4,6,vanilla,No,Somewhat,21.17
14,8,10,strawberry,No,Very,61.78
5,8,9,chocolate,No,No,8.95
11,8,5,chocolate,No,Somewhat,52.87
10,4,5,vanilla,No,Very,23.52
8,11,7,vanilla,Yes,No,14.68
14,13,6,vanilla,Yes,No,64.15
13,9,8,vanilla,No,Somewhat,66.44
12,13,7,chocolate,Yes,Very,125.58
9,5,9,strawberry,No,Somewhat,15.23
7,8,5,vanilla,No,No,20.63
12,8,8,strawberry,No,Somewhat,57.46
6,5,6,chocolate,No,No,14.01
10,11,9,chocolate,Yes,Somewhat,32.66
5,7,10,raspberry,No,No,5.67
9,5,9,chocolate,No,Somewhat,20.11
5,7,6,strawberry,No,Somewhat,14.4
11,7,12,chocolate,No,Somewhat,22.12
7,6,10,vanilla,No,Somewhat,15.15
10,14,6,vanilla,Yes,Somewhat,63.19
4,5,5,strawberry,No,Somewhat,6.42
7,7,9,lemon,No,Somewhat,21.91
11,8,8,chocolate,No,No,41.64
12,8,7,chocolate,No,Somewhat,67.89
9,10,8,strawberry,Yes,No,13.74
11,14,9,chocolate,Yes,No,18.59
8,6,8,vanilla,No,Somewhat,23.84
6,8,11,strawberry,No,No,11.09
14,8,7,lemon,No,Somewhat,128.75
6,8,8,vanilla,No,No,14.21
8,7,9,vanilla,No,Somewhat,22.69
12,8,8,vanilla,No,Somewhat,58.26
8,7,6,chocolate,No,Somewhat,36.88
9,6,5,marzipan,No,Somewhat,33.33
6,8,9,lemon,No,No,10.96
9,6,9,chocolate,No,No,17.08
10,8,8,strawberry,Yes,No,14.19
6,7,6,vanilla,No,Somewhat,22.09
9,9,6,chocolate,No,Somewhat,42.9
10,9,7,chocolate,No,No,36.49
11,6,4,chocolate,No,Somewhat,42.11
6,5,5,chocolate,No,No,9.83
11,8,7,strawberry,No,Somewhat,48.21
12,7,5,strawberry,No,Somewhat,56.93
10,9,6,strawberry,No,No,40.82
5,5,8,strawberry,No,Somewhat,4.1
8,6,6,chocolate,No,No,26.81
12,7,11,vanilla,No,Somewhat,32.13
7,9,7,lemon,No,Somewhat,32.21
9,7,4,lemon,No,No,27.12
11,13,12,vanilla,Yes,Somewhat,28.88
14,10,5,chocolate,No,Somewhat,169.0
8,10,8,chocolate,No,No,31.1
11,6,11,chocolate,No,Somewhat,35.09
11,8,11,lemon,No,Somewhat,26.76
7,9,9,vanilla,No,Very,15.58
13,7,8,marzipan,No,No,52.33
12,10,8,vanilla,No,Somewhat,102.01
9,8,8,vanilla,No,Somewhat,32.87
4,9,9,vanilla,Yes,Somewhat,2.91
10,6,9,chocolate,No,No,29.33
9,9,11,chocolate,No,Somewhat,28.03
8,12,12,vanilla,Yes,No,6.24
7,6,8,chocolate,No,Somewhat,10.22
10,7,12,vanilla,No,No,21.5
10,6,6,chocolate,No,Somewhat,44.97
8,6,12,chocolate,No,Somewhat,9.53
6,6,7,chocolate,No,No,12.24
8,7,11,lemon,No,Somewhat,13.89
8,12,8,vanilla,Yes,No,13.54
9,6,9,chocolate,No,Somewhat,20.9
10,8,9,vanilla,No,Very,31.09
10,4,8,vanilla,No,No,15.24
6,5,10,strawberry,No,Somewhat,5.88
13,7,7,vanilla,No,Somewhat,57.54
11,12,11,vanilla,Yes,Somewhat,34.99
4,4,7,lemon,No,No,5.16
7,8,7,vanilla,No,Somewhat,17.63
8,8,7,vanilla,No,Somewhat,18.29
6,5,9,vanilla,No,Somewhat,9.76
5,7,5,chocolate,No,Very,6.34
10,6,6,vanilla,No,Somewhat,28.51
11,6,5,chocolate,No,Very,32.58
14,8,5,vanilla,No,Very,67.48
10,7,11,vanilla,No,Somewhat,15.88
9,7,8,lemon,No,No,29.69
10,5,7,vanilla,No,Somewhat,36.07
7,8,7,strawberry,No,Somewhat,13.97
10,8,9,vanilla,No,Very,38.96
12,8,5,chocolate,No,Somewhat,68.67
13,9,7,vanilla,No,Somewhat,55.19
10,9,6,lemon,No,Somewhat,49.12
12,10,8,chocolate,No,Somewhat,96.5
8,9,6,lemon,No,Very,28.7
9,8,7,vanilla,No,Somewhat,25.96
13,8,6,vanilla,No,Very,104.1
12,10,8,vanilla,No,No,76.3
4,7,10,strawberry,No,Somewhat,5.14
11,7,11,lemon,No,No,27.14
13,8,6,chocolate,No,Somewhat,74.25
11,8,10,chocolate,No,No,29.1
11,9,9,lemon,No,Somewhat,64.03
6,10,7,vanilla,Yes,Somewhat,8.68
9,5,6,vanilla,No,Somewhat,24.84
10,8,11,vanilla,No,No,19.98
13,10,8,chocolate,No,Somewhat,97.52
6,7,8,marzipan,No,Somewhat,18.16
11,6,12,chocolate,No,Somewhat,22.24
9,6,4,marzipan,No,Somewhat,33.23
6,8,9,vanilla,No,Somewhat,11.04
11,6,7,strawberry,No,Somewhat,39.15
10,6,6,lemon,No,No,42.41
9,5,6,chocolate,No,Somewhat,30.46
10,5,8,chocolate,No,No,17.67
7,10,7,strawberry,Yes,No,6.42
7,7,9,chocolate,No,Somewhat,23.92
6,7,8,vanilla,No,Somewhat,14.4
8,7,9,vanilla,No,Somewhat,14.65
7,10,5,vanilla,No,No,25.87
13,10,8,vanilla,No,No,103.92
6,8,11,strawberry,No,Somewhat,7.62
7,8,10,lemon,No,Very,15.68
7,6,8,chocolate,No,No,13.31
11,4,9,chocolate,No,No,21.0
11,5,8,chocolate,No,No,22.14
12,12,8,chocolate,Yes,Somewhat,73.41
14,9,10,vanilla,No,Somewhat,47.87
8,8,7,vanilla,No,No,14.57
8,7,8,vanilla,No,Somewhat,19.71
8,10,10,vanilla,No,No,29.8
8,8,9,chocolate,No,Somewhat,25.24
10,4,5,chocolate,No,Somewhat,29.26
14,7,9,strawberry,No,Somewhat,60.24
7,11,9,vanilla,Yes,Somewhat,20.82
9,9,9,vanilla,No,No,35.23
11,8,4,strawberry,No,Somewhat,31.39
11,5,6,chocolate,No,Very,39.6
12,5,10,vanilla,No,Somewhat,25.85
7,8,11,lemon,No,No,13.4
10,7,6,chocolate,No,Somewhat,49.77
6,6,9,strawberry,No,Somewhat,10.98
13,9,11,vanilla,No,No,48.29
8,9,9,chocolate,No,No,19.84
10,9,11,chocolate,No,Very,28.48
14,7,6,strawberry,No,No,73.39
12,8,10,strawberry,No,Somewhat,39.04
8,6,7,vanilla,No,Somewhat,18.71
6,6,6,vanilla,No,Somewhat,15.12
5,4,5,chocolate,No,Somewhat,4.13
9,6,8,lemon,No,No,35.74
6,6,10,vanilla,No,No,6.45
7,8,6,vanilla,No,Somewhat,31.68
10,6,6,lemon,No,Somewhat,40.19
6,9,5,chocolate,No,Somewhat,20.28
8,6,7,chocolate,No,No,23.5
6,4,6,strawberry,No,No,6.7
13,8,9,strawberry,No,No,50.69
7,7,8,chocolate,No,Somewhat,11.99
6,10,7,chocolate,Yes,No,7.03
11,8,9,vanilla,No,No,36.36
8,6,9,chocolate,No,No,14.17
9,7,10,strawberry,No,No,15.44
12,6,7,lemon,No,Somewhat,46.44
11,12,10,strawberry,Yes,No,10.34
7,10,9,chocolate,No,Somewhat,17.71
7,5,8,lemon,No,Somewhat,13.46
9,9,10,chocolate,No,Somewhat,30.62
6,8,9,strawberry,No,No,14.16
13,12,7,chocolate,Yes,Somewhat,87.61
10,9,7,chocolate,No,Somewhat,67.36
8,7,8,chocolate,No,Somewhat,31.89
11,12,8,strawberry,Yes,Somewhat,48.69
9,7,9,strawberry,No,No,21.13
5,6,7,vanilla,No,No,8.97
11,14,12,chocolate,Yes,Somewhat,38.21
10,10,9,chocolate,No,No,41.87
10,8,8,marzipan,No,Somewhat,42.4
12,9,11,vanilla,No,No,20.8
14,8,10,lemon,No,No,56.63
7,6,4,vanilla,No,Somewhat,16.93
9,7,5,chocolate,No,Very,28.51
10,8,11,strawberry,No,No,25.97
8,8,9,vanilla,No,Very,17.99
9,8,8,chocolate,No,No,22.84
9,5,6,vanilla,No,Somewhat,27.79
6,5,6,vanilla,No,No,10.62
10,12,10,strawberry,Yes,Somewhat,34.39
9,7,7,vanilla,No,No,18.11
10,9,9,chocolate,Yes,No,10.48
8,6,6,strawberry,No,Somewhat,26.86
11,6,5,chocolate,No,No,32.9
7,7,11,chocolate,No,Somewhat,16.32
5,6,7,vanilla,No,Somewhat,9.46
9,11,8,chocolate,Yes,Very,55.01
7,5,6,chocolate,No,Somewhat,14.26
10,9,8,chocolate,Yes,No,19.8
7,10,8,marzipan,No,Somewhat,21.69
9,7,12,chocolate,No,No,10.1
8,8,5,vanilla,No,No,25.44
8,8,8,vanilla,No,Somewhat,23.3
9,11,8,chocolate,Yes,Somewhat,36.35
9,6,9,chocolate,No,Very,23.15
12,7,9,lemon,No,No,46.27
4,6,9,vanilla,No,Somewhat,4.07
11,10,9,lemon,No,Somewhat,59.73
7,4,7,lemon,No,Somewhat,15.5
11,10,6,chocolate,No,Somewhat,71.76
11,6,9,strawberry,No,Somewhat,22.43
9,14,6,chocolate,Yes,Somewhat,57.54
7,5,9,chocolate,No,Very,14.17
10,8,7,vanilla,No,Somewhat,51.45
12,9,9,vanilla,No,Somewhat,57.51
10,9,12,vanilla,No,Somewhat,22.73
11,5,6,lemon,No,Very,27.15
11,7,8,lemon,No,Somewhat,51.56
12,6,9,chocolate,No,Somewhat,42.38
7,5,8,lemon,No,Somewhat,13.33
9,7,5,vanilla,No,Somewhat,44.67
6,13,6,strawberry,Yes,Somewhat,28.25
12,10,5,chocolate,No,No,70.37
5,7,10,lemon,No,Very,5.71
6,5,11,chocolate,No,Somewhat,6.39
9,5,10,strawberry,No,Somewhat,17.93
12,7,7,vanilla,No,Somewhat,50.75
7,8,7,chocolate,No,Very,16.98
13,8,6,chocolate,No,Somewhat,93.8
6,7,10,marzipan,No,Somewhat,10.79
8,6,4,vanilla,No,No,23.59
9,7,8,lemon,No,No,32.49
4,10,9,chocolate,Yes,Somewhat,3.78
7,6,8,chocolate,No,Very,14.69
10,9,8,vanilla,No,No,45.31
7,11,6,chocolate,Yes,Somewhat,25.56
10,7,11,marzipan,No,Somewhat,26.91
11,6,6,vanilla,No,No,28.44
11,8,12,strawberry,No,Somewhat,27.71
11,9,8,strawberry,Yes,Somewhat,30.39
7,9,7,vanilla,Yes,Very,21.78
6,4,7,chocolate,No,Somewhat,11.09
11,10,8,vanilla,Yes,No,10.53
5,6,9,chocolate,No,No,9.41
7,7,8,marzipan,No,Very,13.72
9,4,9,vanilla,No,Somewhat,16.08
12,7,7,lemon,No,Somewhat,50.29
8,7,10,vanilla,No,Somewhat,12.93
12,5,4,chocolate,No,Somewhat,41.18
9,5,10,chocolate,No,Somewhat,17.26
9,8,8,strawberry,No,No,23.51
14,8,9,lemon,No,No,43.88
13,9,5,marzipan,No,Very,49.05
7,9,12,strawberry,No,No,7.96
14,10,10,strawberry,No,No,37.32
12,8,7,lemon,No,No,51.21
7,5,8,vanilla,No,Somewhat,12.7
7,7,9,vanilla,No,No,10.5
10,9,10,strawberry,No,No,24.26
14,7,5,chocolate,No,Somewhat,89.49
6,10,5,vanilla,Yes,Somewhat,13.6
5,6,5,vanilla,No,No,6.9
8,8,9,chocolate,No,Somewhat,27.92
7,5,4,lemon,No,Somewhat,14.28
5,6,10,vanilla,No,Somewhat,4.29
7,7,12,chocolate,No,Somewhat,6.16
11,6,6,vanilla,No,Somewhat,32.04
13,8,11,chocolate,No,Somewhat,40.26
8,7,6,vanilla,No,Very,14.4
11,7,6,vanilla,No,Somewhat,54.02
9,9,11,lemon,No,Somewhat,21.9
8,9,4,vanilla,No,Somewhat,18.05
8,8,7,chocolate,No,No,32.26
13,7,7,chocolate,No,Somewhat,53.6
7,6,6,vanilla,No,Somewhat,18.5
14,8,8,chocolate,No,Somewhat,109.89
6,7,11,marzipan,No,No,4.55
7,11,8,vanilla,Yes,No,12.0
11,7,9,vanilla,No,Somewhat,32.92
11,7,5,chocolate,No,Somewhat,55.66
11,9,8,chocolate,Yes,No,9.58
11,7,9,vanilla,No,No,25.78
8,7,5,lemon,No,Somewhat,29.68
5,6,9,strawberry,No,No,6.53
5,10,4,chocolate,Yes,Very,9.65
7,6,11,chocolate,No,Somewhat,10.76
12,10,5,chocolate,No,No,77.54
9,8,8,vanilla,No,No,38.81
8,6,9,marzipan,No,No,10.5
13,6,7,vanilla,No,Somewhat,63.82
11,6,12,strawberry,No,Somewhat,11.76
7,8,4,marzipan,No,Somewhat,23.5
9,8,7,lemon,No,Somewhat,40.76
8,6,10,strawberry,No,Very,11.25
11,4,12,vanilla,No,Very,9.58
11,7,7,strawberry,No,No,27.09
7,5,7,strawberry,No,Somewhat,12.1
13,7,10,chocolate,No,Somewhat,38.3
12,5,6,lemon,No,Somewhat,60.06
9,11,6,strawberry,Yes,Somewhat,56.63
11,7,6,vanilla,No,Very,46.2
8,8,9,chocolate,No,No,27.92
10,8,7,vanilla,No,No,45.08
11,8,6,marzipan,No,Somewhat,62.14
10,7,7,chocolate,No,No,30.54
10,9,11,vanilla,No,No,25.17
5,7,8,coffee,No,Somewhat,13.13
8,8,6,strawberry,No,Very,20.48
9,8,9,vanilla,No,Somewhat,34.01
9,6,12,vanilla,No,Somewhat,11.86
12,5,9,lemon,No,No,26.17
10,10,8,vanilla,Yes,Somewhat,22.73
13,8,8,vanilla,No,No,59.93
14,9,12,marzipan,No,No,28.08
12,8,11,lemon,No,Somewhat,48.47
14,7,10,lemon,No,Somewhat,78.91
4,8,11,vanilla,Yes,No,0.82
10,8,9,chocolate,No,Somewhat,35.15
12,9,11,vanilla,No,No,42.93
6,8,12,chocolate,No,Somewhat,10.52
6,13,9,lemon,Yes,Somewhat,23.73
6,10,7,chocolate,Yes,Very,27.73
8,9,5,vanilla,No,Somewhat,24.84
11,7,8,vanilla,No,Somewhat,40.56
7,7,11,lemon,No,Somewhat,13.51
8,9,6,vanilla,Yes,Somewhat,21.85
8,7,9,chocolate,No,No,15.52
12,11,10,chocolate,Yes,No,33.26
11,6,11,marzipan,No,No,23.12
8,6,12,chocolate,No,No,8.45
12,6,9,chocolate,No,No,37.71
6,8,8,vanilla,No,Somewhat,10.8
5,8,5,chocolate,Yes,Somewhat,9.33
6,7,9,vanilla,No,No,8.19
6,6,12,vanilla,No,Somewhat,5.52
14,8,4,lemon,No,Somewhat,131.29
6,10,9,chocolate,Yes,Somewhat,12.53
7,12,10,marzipan,Yes,Somewhat,20.75
12,9,7,chocolate,No,Somewhat,63.23
7,12,5,chocolate,Yes,No,12.67
5,5,8,vanilla,No,No,3.46
7,6,9,lemon,No,Somewhat,19.22
7,14,8,vanilla,Yes,No,11.62
6,6,4,lemon,No,No,16.45
6,5,6,chocolate,No,Somewhat,15.49
9,7,11,strawberry,No,Somewhat,18.21
7,10,8,vanilla,Yes,No,7.44
5,5,5,vanilla,No,Somewhat,9.7
10,4,11,chocolate,No,Somewhat,15.92
5,10,11,vanilla,Yes,No,1.23
6,6,12,chocolate,No,Somewhat,5.38
12,5,7,strawberry,No,Somewhat,43.84
6,6,12,strawberry,No,Somewhat,4.58
13,9,8,chocolate,No,Somewhat,84.95
9,7,9,chocolate,No,Somewhat,22.45
9,5,10,strawberry,No,Somewhat,13.76
9,8,9,strawberry,No,Very,25.33
7,9,10,chocolate,No,Somewhat,25.46
5,10,7,vanilla,Yes,No,7.77
8,8,7,lemon,No,Very,29.89
6,6,4,vanilla,No,No,9.86
10,9,9,strawberry,No,Very,41.76
12,5,7,chocolate,No,No,39.47
9,8,12,marzipan,No,No,10.22
12,10,4,vanilla,No,Somewhat,76.45
11,8,9,lemon,No,No,62.49
14,9,10,chocolate,No,Somewhat,57.38
10,9,8,vanilla,No,Somewhat,52.42
14,11,7,lemon,Yes,Somewhat,81.79
6,6,8,vanilla,No,No,6.88
6,5,10,chocolate,No,Somewhat,9.12
7,6,8,chocolate,No,Very,16.0
4,7,9,chocolate,No,Somewhat,4.61
13,14,7,lemon,Yes,Somewhat,164.17
6,11,5,chocolate,Yes,No,5.27
11,4,8,vanilla,No,Somewhat,17.46
9,11,7,coffee,Yes,Somewhat,51.51
6,6,7,chocolate,No,No,10.54
10,4,12,strawberry,No,Somewhat,8.62
9,5,10,strawberry,No,Somewhat,15.48
8,8,5,vanilla,No,Somewhat,32.98
10,4,7,lemon,No,Somewhat,35.86
11,7,9,chocolate,No,Somewhat,37.79
9,10,8,vanilla,No,No,42.66
7,6,9,vanilla,No,Somewhat,11.51
13,7,9,lemon,No,Somewhat,86.34
6,6,10,strawberry,No,Somewhat,8.24
5,7,9,vanilla,No,No,5.7
10,5,9,chocolate,No,Somewhat,25.35
6,5,8,lemon,No,No,6.11
5,6,11,vanilla,No,Somewhat,5.62
10,7,6,strawberry,No,Very,46.0
11,7,7,chocolate,No,Somewhat,45.52
9,8,9,vanilla,No,No,19.74
10,12,10,strawberry,Yes,Somewhat,41.66
10,9,8,chocolate,No,No,55.93
6,8,9,chocolate,No,No,10.78
10,5,10,vanilla,No,Somewhat,14.82
6,8,8,vanilla,No,No,10.21
11,5,8,vanilla,No,Somewhat,30.82
7,7,12,vanilla,No,Somewhat,8.7
9,7,7,strawberry,No,No,28.17
14,7,7,chocolate,No,No,58.84
13,6,4,lemon,No,Somewhat,71.17
12,9,6,lemon,No,Somewhat,77.88
5,5,9,chocolate,No,No,4.97
14,10,6,chocolate,No,No,105.89
12,9,9,strawberry,No,Somewhat,59.88
4,5,8,vanilla,No,Somewhat,3.39
6,4,10,strawberry,No,Somewhat,4.64
9,11,7,chocolate,Yes,Somewhat,55.4
11,11,7,lemon,Yes,No,17.03
12,5,8,chocolate,No,Somewhat,34.32
12,7,11,lemon,No,No,25.35
9,12,7,marzipan,Yes,Somewhat,47.53
9,8,12,chocolate,No,No,16.51
10,8,7,vanilla,No,Somewhat,39.55
13,10,11,lemon,No,Somewhat,80.4
8,9,7,chocolate,No,Somewhat,29.01
8,5,7,strawberry,No,No,21.14
7,7,6,chocolate,No,Somewhat,24.19
10,8,7,vanilla,No,Somewhat,45.85
5,7,4,strawberry,No,Somewhat,6.91
10,9,6,vanilla,No,No,32.11
11,5,5,vanilla,No,No,27.27
8,12,7,vanilla,Yes,Somewhat,39.92
11,7,5,vanilla,No,Somewhat,30.53
13,7,11,strawberry,No,Somewhat,23.68
4,6,10,chocolate,No,No,4.3
8,12,8,chocolate,Yes,Somewhat,26.82
5,7,4,vanilla,No,Somewhat,12.11
6,10,10,vanilla,Yes,Somewhat,10.06
6,7,11,coffee,No,Somewhat,13.27
9,9,7,vanilla,No,Very,29.65
4,5,6,vanilla,No,Somewhat,5.52
13,9,10,vanilla,No,No,50.7
12,6,7,strawberry,No,Somewhat,59.94
9,5,10,lemon,No,Somewhat,13.7
7,7,6,chocolate,No,No,24.19
13,12,7,chocolate,Yes,No,24.39
8,8,6,chocolate,No,No,32.07
7,11,11,vanilla,Yes,Somewhat,11.02
4,5,7,lemon,No,No,3.78
8,4,8,chocolate,No,Somewhat,11.22
7,9,7,chocolate,No,Somewhat,21.14
8,4,10,chocolate,No,No,7.23
6,4,10,chocolate,No,No,6.65
9,6,9,strawberry,No,No,13.69
7,11,11,strawberry,Yes,Somewhat,11.83
8,6,5,strawberry,No,No,23.11
8,7,10,chocolate,No,Very,16.41
8,8,10,chocolate,No,Somewhat,16.75
5,5,7,chocolate,No,Very,8.09
9,7,12,chocolate,No,Somewhat,14.41
10,6,11,chocolate,No,Somewhat,29.14
12,9,9,vanilla,Yes,No,22.52
13,8,7,chocolate,No,Somewhat,60.7
13,7,4,chocolate,No,Somewhat,59.12
9,9,7,vanilla,No,No,33.08
10,10,6,vanilla,No,Very,40.32
9,6,11,chocolate,No,Somewhat,17.17
8,7,8,vanilla,No,Somewhat,16.97
8,10,9,vanilla,No,Somewhat,17.72
6,9,6,vanilla,No,Somewhat,19.44
12,10,10,chocolate,No,Somewhat,62.51
7,10,6,chocolate,Yes,No,5.24
6,6,6,vanilla,No,Somewhat,8.68
12,10,10,vanilla,No,Somewhat,34.34
6,6,10,vanilla,No,No,4.09
5,7,11,vanilla,No,No,3.28
8,8,9,vanilla,No,Somewhat,22.71
12,10,7,lemon,No,No,99.79
7,8,8,marzipan,No,Somewhat,21.06
12,6,8,lemon,No,No,49.08
9,7,6,strawberry,No,Somewhat,25.16
11,8,11,vanilla,No,Somewhat,37.46
5,5,5,lemon,No,No,7.54
8,6,8,lemon,No,Somewhat,15.64
11,9,11,vanilla,No,Somewhat,30.36
6,8,5,marzipan,No,Somewhat,19.13
10,5,10,lemon,No,Somewhat,24.85
11,11,5,chocolate,Yes,Very,92.67
8,8,6,chocolate,No,Very,28.71
12,10,7,chocolate,No,No,86.55
8,10,8,lemon,No,No,20.16
5,10,9,chocolate,Yes,No,3.65
5,5,8,vanilla,No,No,3.87
5,5,8,chocolate,No,Very,3.4
8,5,8,chocolate,No,Somewhat,20.03
11,7,9,lemon,No,Somewhat,45.44
9,7,10,strawberry,No,Somewhat,15.26
12,9,10,lemon,Yes,Somewhat,41.76
11,7,8,vanilla,No,No,36.46
14,7,6,chocolate,No,No,55.08
13,11,7,chocolate,Yes,Somewhat,102.47
7,6,10,chocolate,No,Somewhat,10.0
12,10,9,chocolate,No,Somewhat,80.75
8,6,7,vanilla,No,Very,26.33
12,5,7,lemon,No,Somewhat,35.49
7,8,5,lemon,No,Somewhat,22.52
14,8,8,chocolate,No,Somewhat,120.58
9,8,9,chocolate,No,Somewhat,28.49
8,11,10,strawberry,Yes,Somewhat,19.18
12,9,7,lemon,No,No,51.52
10,10,11,chocolate,No,No,22.11
12,5,8,chocolate,No,Very,48.32
14,9,8,chocolate,No,Somewhat,109.03
7,4,4,chocolate,No,No,10.4
9,6,7,strawberry,No,No,23.81
9,6,7,vanilla,No,No,24.06
5,11,8,vanilla,Yes,No,2.56
13,8,7,chocolate,No,Somewhat,98.06
13,7,10,vanilla,No,Somewhat,51.49
10,7,4,lemon,No,No,26.5
13,9,9,chocolate,No,No,82.2
5,4,11,lemon,No,Somewhat,4.62
8,6,9,chocolate,No,Somewhat,16.51
6,7,7,chocolate,No,Very,16.59
10,12,11,lemon,Yes,Very,48.0
13,8,10,strawberry,No,Very,44.75
12,7,7,chocolate,No,Very,64.61
6,6,7,marzipan,No,Somewhat,8.24
7,7,7,chocolate,No,Somewhat,26.69
7,8,10,vanilla,No,Somewhat,14.62
5,4,7,chocolate,No,Somewhat,5.67
12,6,7,vanilla,No,No,59.39
9,9,7,chocolate,Yes,Somewhat,26.5
12,6,7,chocolate,No,Somewhat,48.25
10,10,7,chocolate,No,Somewhat,54.22
9,11,8,chocolate,Yes,Very,63.94
13,8,6,chocolate,No,No,48.89
10,8,4,strawberry,No,Somewhat,41.45
9,5,8,chocolate,No,Somewhat,31.72
13,11,11,chocolate,Yes,Somewhat,36.0
10,7,11,strawberry,No,Very,22.08
11,11,6,chocolate,Yes,Very,92.99
12,8,6,chocolate,No,No,75.9
9,8,10,chocolate,No,No,23.33
7,9,6,strawberry,No,Somewhat,23.27
8,8,8,vanilla,No,Somewhat,20.6
9,10,4,vanilla,No,No,23.18
5,6,7,vanilla,No,No,5.11
14,10,9,chocolate,No,No,60.46
12,9,8,lemon,No,No,79.03
7,8,9,chocolate,No,Somewhat,21.24
10,6,9,vanilla,No,Somewhat,20.79
6,12,8,strawberry,Yes,No,12.58
7,9,7,lemon,No,Somewhat,22.47
8,10,5,chocolate,No,No,23.04
7,6,11,chocolate,No,Somewhat,11.59
13,12,9,chocolate,Yes,Somewhat,68.8
13,7,10,chocolate,No,Somewhat,35.19
10,9,12,chocolate,No,No,17.36
11,5,5,vanilla,No,Very,30.29
9,5,10,strawberry,No,Somewhat,16.72
4,6,6,strawberry,No,No,4.84
7,9,11,vanilla,No,No,12.32
7,5,8,vanilla,No,No,7.08
7,5,11,strawberry,No,Very,6.97
5,12,7,lemon,Yes,Somewhat,15.13
5,6,8,lemon,No,No,6.25
12,9,7,strawberry,Yes,Somewhat,53.51
8,10,7,vanilla,No,Somewhat,32.71
7,9,11,strawberry,Yes,Somewhat,10.12
9,8,7,strawberry,No,Somewhat,44.14
8,9,10,marzipan,No,No,12.31
9,5,8,chocolate,No,No,15.56
12,6,7,chocolate,No,Somewhat,49.16
8,9,10,vanilla,No,Somewhat,16.73
10,6,6,lemon,No,Somewhat,36.36
4,4,6,strawberry,No,No,2.48
6,5,7,vanilla,No,Somewhat,6.48
7,8,10,chocolate,No,Somewhat,18.67
9,6,6,chocolate,No,Somewhat,27.0
8,6,6,lemon,No,Somewhat,31.28
10,11,9,chocolate,Yes,Somewhat,34.01
10,5,6,marzipan,No,No,16.45
11,8,9,vanilla,No,Somewhat,44.81
8,6,10,vanilla,No,Very,11.26
9,7,6,lemon,No,Somewhat,36.53
8,7,11,chocolate,No,Somewhat,21.5
10,6,8,chocolate,No,Somewhat,25.62
9,7,6,lemon,No,No,27.55
12,11,6,strawberry,Yes,Very,100.7
12,6,9,vanilla,No,Somewhat,53.22
9,6,8,vanilla,No,No,18.97
9,8,6,chocolate,No,No,32.2
6,8,7,vanilla,No,Somewhat,19.5
10,9,7,vanilla,No,No,61.68
10,10,6,chocolate,No,Somewhat,72.79
9,5,7,lemon,No,Somewhat,31.28
9,10,10,chocolate,No,Somewhat,36.87
7,7,9,vanilla,No,Somewhat,11.46
8,11,10,lemon,Yes,Very,30.43
4,5,7,chocolate,No,Somewhat,4.23
7,7,9,vanilla,No,No,12.97
14,8,7,chocolate,No,Very,108.66
4,7,8,lemon,No,Very,5.62
9,6,12,vanilla,No,Somewhat,13.77
11,10,12,vanilla,No,Very,26.51
9,9,9,lemon,Yes,Somewhat,22.79
7,5,11,vanilla,No,Somewhat,5.95
7,7,7,lemon,No,No,12.42
10,7,8,lemon,No,No,32.78
11,6,9,chocolate,No,No,35.18
13,13,9,chocolate,Yes,Somewhat,76.05
7,8,5,chocolate,No,Somewhat,31.28
9,7,5,chocolate,No,No,25.52
9,9,8,vanilla,No,Somewhat,47.81
6,4,8,vanilla,No,No,5.0
13,8,8,vanilla,No,Somewhat,59.1
9,9,9,chocolate,No,Somewhat,40.38
11,7,5,chocolate,No,No,33.38
12,13,6,lemon,Yes,Very,168.22
10,8,5,chocolate,No,Somewhat,42.88
4,6,7,chocolate,No,No,5.16
12,9,5,chocolate,No,Very,46.51
13,9,9,chocolate,No,No,42.48
4,6,7,vanilla,No,No,2.82
10,9,5,chocolate,No,Very,48.49
8,7,10,chocolate,No,Somewhat,21.07
9,11,5,chocolate,Yes,No,23.0
9,6,6,chocolate,No,Somewhat,21.6
10,8,10,raspberry,No,Somewhat,19.98
13,10,11,vanilla,No,No,26.82
7,10,10,vanilla,Yes,Somewhat,12.94
11,5,7,lemon,No,No,21.56
4,4,8,strawberry,No,Somewhat,2.46
11,14,4,strawberry,Yes,Somewhat,67.7
5,6,8,strawberry,No,No,6.99
10,8,9,chocolate,No,No,24.55
5,6,7,vanilla,No,No,8.62
13,6,10,vanilla,No,Very,24.12
9,9,8,vanilla,No,No,37.09
9,7,11,lemon,No,No,15.4
9,5,9,marzipan,No,Somewhat,15.84
11,4,7,vanilla,No,Somewhat,33.06
10,6,10,chocolate,No,No,12.85
6,9,12,chocolate,No,Somewhat,10.41
6,7,11,chocolate,No,No,5.5
7,6,4,vanilla,No,No,12.63
11,6,6,lemon,No,Somewhat,43.5
11,6,6,strawberry,No,Very,55.44
12,8,8,lemon,No,Somewhat,66.3
8,8,11,chocolate,No,No,17.19
14,9,8,chocolate,No,No,61.88
13,8,6,chocolate,No,Somewhat,98.28
6,8,9,lemon,Yes,Somewhat,10.74
